prc_player_id,source_system,source_player_id,source_display_name,source_position,source_team,mapping_method,mapping_status,first_seen_date
PRC-c3198704-2a15-4786-9128-caeb43a461ab,ffpc,29375,Bhayshul Tuten,RB,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-e3a2c92d-1acc-4442-94c2-543b925b815b,ffpc,29388,Jacory Croskey-Merritt,RB,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-4b96d26d-fa1e-4acb-b0bf-6bc7ea225341,ffpc,29394,Kyle Monangai,RB,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-ecfc9d2b-69da-4fea-bb44-8d70a9f799f7,ffpc,29395,Travis Hunter,WR,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-fa25d871-3ffa-44d2-b9d7-fe411a27c943,ffpc,29396,Tetairoa McMillan,WR,CAR,fantasycalc_cross_id,approved,2026-07-18
PRC-0df1e879-9549-4ffb-ac58-d5e917717f65,ffpc,29397,Luther Burden,WR,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-dde19e9a-fe62-43fd-84ad-6ebe4ddb2e88,ffpc,29398,Emeka Egbuka,WR,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-70e60abc-8397-48d8-9d11-0583909230f3,ffpc,29400,Tre' Harris,WR,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-81dffe9a-5ab3-4ed0-86b3-28df8cfa682a,ffpc,29402,Jayden Higgins,WR,HOU,fantasycalc_cross_id,approved,2026-07-18
PRC-1473bc41-d30e-43d8-9353-69ac2ae89784,ffpc,29410,Matthew Golden,WR,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-75976f08-bdfe-4ca1-b8ff-164b5ed23897,ffpc,29450,Colston Loveland,TE,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-18b5fb20-026d-4d5a-9730-0dcc40e0b184,ffpc,29451,Tyler Warren,TE,IND,fantasycalc_cross_id,approved,2026-07-18
PRC-86e6c9c7-0eff-4278-b585-6927c61d332a,ffpc,29452,Harold Fannin,TE,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-35d87e10-f262-4f5f-b621-7242cd901680,ffpc,29456,Gunnar Helm,TE,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-4d7c46b4-abcc-4751-953d-f9b842aae67b,ffpc,29457,Oronde Gadsden,TE,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-af0e08c1-0be8-4c32-9cd9-8c307859dc92,ffpc,29626,Fernando Mendoza,QB,LV,fantasycalc_cross_id,approved,2026-07-18
PRC-71e36d05-ff30-41d0-abee-bf98257e7e2d,ffpc,29655,Jeremiyah Love,RB,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-4dafbf00-dd34-4444-a3f4-d43fed4461a6,ffpc,29656,Jadarian Price,RB,SEA,fantasycalc_cross_id,approved,2026-07-18
PRC-acc71f61-611e-4749-8b5f-f4df3ca84cbd,ffpc,29657,Jonah Coleman,RB,DEN,fantasycalc_cross_id,approved,2026-07-18
PRC-22818d97-cb53-4691-a31c-b75745b7d0d8,ffpc,29658,Emmett Johnson,RB,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-76bb36af-eeef-4d3b-ae33-1dea8b5e070d,ffpc,29659,Nicholas Singleton,RB,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-06ebb835-f7ef-4902-b481-4eb0a3008d65,ffpc,29660,Kaytron Allen,RB,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-2baab75a-c1eb-4fdc-9bb8-542cb47c89cb,ffpc,29661,Demond Claiborne,RB,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-4e66fcd0-2fe8-4a85-8c24-e1bcb4c4bb19,ffpc,29662,Mike Washington,RB,LV,fantasycalc_cross_id,approved,2026-07-18
PRC-1c14f813-305d-431a-bd20-7ff00e88bda3,ffpc,29674,Kaelon Black,RB,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-eb0f4077-b6ad-4574-a408-fa7129f2c704,ffpc,29693,Carnell Tate,WR,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-89e64cd5-8768-4e40-8f5b-eb07f9706aec,ffpc,29694,Jordyn Tyson,WR,NO,fantasycalc_cross_id,approved,2026-07-18
PRC-ba30cd9d-e799-4ba2-ae34-6bccffd51f29,ffpc,29695,Makai Lemon,WR,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-2801fccc-e740-4fe7-b1c5-16d33f16aef9,ffpc,29696,Denzel Boston,WR,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-fa6c6a75-8787-45a6-a3aa-9c19fd751787,ffpc,29697,KC Concepcion,WR,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-fff7defa-7c7f-4c1e-a10b-c6122f757833,ffpc,29698,Chris Bell,WR,MIA,fantasycalc_cross_id,approved,2026-07-18
PRC-2bb5c036-bf08-4709-94e2-080380e56704,ffpc,29701,Zachariah Branch,WR,ATL,fantasycalc_cross_id,approved,2026-07-18
PRC-42d26231-1cd8-4b6d-9008-f0db4a8a7677,ffpc,29703,Germie Bernard,WR,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-f7678bd1-232d-4c4a-8830-4badbf795585,ffpc,29705,Omar Cooper,WR,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-1b1f1a9d-4576-4a57-bfb1-8687ebdfaf9c,ffpc,29706,Antonio Williams,WR,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-5550919a-ccfd-44f5-92c2-b5a25fad24b6,ffpc,29721,De'Zhaun Stribling,WR,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-e491771b-4acc-421a-9551-46d5b592fa1e,ffpc,29767,Kenyon Sadiq,TE,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-cc9bf519-3601-4686-85ba-8d43f61342fb,ffpc,29771,Eli Stowers,TE,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-a6026836-0e14-4e95-9f8e-e6c9d1fda2d3,ffpc,7200,Aaron Rodgers,QB,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-14b600dd-b986-4d2a-a071-eb215a298eeb,fleaflicker,10252,Mike Evans,WR,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-96570418-6161-4ea6-832f-920282aada04,fleaflicker,10295,Davante Adams,WR,LAR,fantasycalc_cross_id,approved,2026-07-18
PRC-09a316ba-a285-4388-ab90-95f30fbed7c6,fleaflicker,12042,Derrick Henry,RB,BAL,fantasycalc_cross_id,approved,2026-07-18
PRC-8abdb6a5-3f20-4700-bb78-de9fad110fa9,fleaflicker,12088,Hunter Henry,TE,NE,fantasycalc_cross_id,approved,2026-07-18
PRC-99b81942-93ea-46fa-a60d-7a45786c6b0a,fleaflicker,12102,Jared Goff,QB,DET,fantasycalc_cross_id,approved,2026-07-18
PRC-7410d21c-704a-41b8-9ddf-2eefd373dacf,fleaflicker,12159,Dak Prescott,QB,DAL,fantasycalc_cross_id,approved,2026-07-18
PRC-93859a34-a0b3-4d48-aac0-f3da9b399f22,fleaflicker,12892,Christian McCaffrey,RB,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-ddb78331-86ed-465f-8ac0-efa71a8826ea,fleaflicker,12894,Patrick Mahomes,QB,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-6605ab5e-ff95-4bc3-b11c-450d48b42629,fleaflicker,12904,David Njoku,TE,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-d4fa73a7-26d4-4256-8991-3f9faa5cb975,fleaflicker,12926,Chris Godwin,WR,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-e9c3d931-1431-48c4-a43f-61ab1eb3b1a4,fleaflicker,12951,James Conner,RB,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-7126c65b-05a8-4c39-94be-15d37ecc22df,fleaflicker,12965,Alvin Kamara,RB,NO,fantasycalc_cross_id,approved,2026-07-18
PRC-7b412bf0-4677-4ea4-b153-02f439a8ebad,fleaflicker,13023,George Kittle,TE,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-58c518fc-f8e1-4150-86ad-f61f6ed070d2,fleaflicker,13111,Aaron Jones,RB,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-ef50d2a7-d93c-44a5-a8d5-e3b166db2d05,fleaflicker,13758,Baker Mayfield,QB,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-97154f10-80a3-4e06-823e-d6bdb1ac00e6,fleaflicker,13761,Josh Allen,QB,BUF,fantasycalc_cross_id,approved,2026-07-18
PRC-0c19194d-1b41-442f-ad76-e26353c42d27,fleaflicker,13764,DJ Moore,WR,BUF,fantasycalc_cross_id,approved,2026-07-18
PRC-d1aa6ece-c290-4a5b-ac91-b600d737816c,fleaflicker,13770,Sam Darnold,QB,SEA,fantasycalc_cross_id,approved,2026-07-18
PRC-1008bf70-629f-4f76-9309-d8dcee430b4c,fleaflicker,13775,Lamar Jackson,QB,BAL,fantasycalc_cross_id,approved,2026-07-18
PRC-1fa7c902-7968-44be-9da8-5badbc814950,fleaflicker,13778,Saquon Barkley,RB,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-2d741eee-e874-4e7d-8079-5fd17d7fcae6,fleaflicker,13795,Courtland Sutton,WR,DEN,fantasycalc_cross_id,approved,2026-07-18
PRC-d391bb79-ea7c-424c-8d50-65a0fc1e0404,fleaflicker,13813,Dallas Goedert,TE,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-060c5502-4b20-4e6a-9a7f-06247edb2fa5,fleaflicker,13829,Mark Andrews,TE,BAL,fantasycalc_cross_id,approved,2026-07-18
PRC-a0d848df-50aa-4585-8bb5-0fcf820fe50f,fleaflicker,13853,Dalton Schultz,TE,HOU,fantasycalc_cross_id,approved,2026-07-18
PRC-0c338dc2-c34b-4cdf-bd10-24c6d4931195,fleaflicker,14664,Kyler Murray,QB,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-c8ddc44e-f26d-4822-926b-9a8fc24fef46,fleaflicker,14668,Daniel Jones,QB,IND,fantasycalc_cross_id,approved,2026-07-18
PRC-3f67b1da-30e3-411f-a17b-cb7d56eb4ed0,fleaflicker,14673,Josh Jacobs,RB,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-f535daf6-01e8-4c06-a41f-094ec069e954,fleaflicker,14677,T.J. Hockenson,TE,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-a7f9e1b8-40d2-4e6c-aa02-8404394aa609,fleaflicker,14694,A.J. Brown,WR,NE,fantasycalc_cross_id,approved,2026-07-18
PRC-afc82a2a-db25-4e44-9d5a-af468390954b,fleaflicker,14706,DK Metcalf,WR,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-e258ffa5-adcf-4e6d-8ae2-ca350aefb919,fleaflicker,14716,David Montgomery,RB,HOU,fantasycalc_cross_id,approved,2026-07-18
PRC-b88bbe05-c333-49b7-a6f7-c69ab9370369,fleaflicker,14746,Terry McLaurin,WR,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-63f47330-f578-47f4-bd51-507ea4d41642,fleaflicker,14759,Tony Pollard,RB,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-d355d5b3-c493-4f03-8d8c-3ac72424884a,fleaflicker,14949,Jakobi Meyers,WR,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-517072b0-24c1-4358-8c7a-842d1bab89ac,fleaflicker,15516,Justin Herbert,QB,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-e33449e5-5739-46bb-90ea-035a83bf424e,fleaflicker,15522,Jordan Love,QB,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-c46a8b44-a143-4a4f-ba98-a5a051d4dd29,fleaflicker,15523,CeeDee Lamb,WR,DAL,fantasycalc_cross_id,approved,2026-07-18
PRC-cd97fa54-d23c-46e7-a35b-1998a65f0f3e,fleaflicker,15531,Brandon Aiyuk,WR,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-c93f8db3-ab33-497d-8dbb-1263f726847f,fleaflicker,15532,Joe Burrow,QB,CIN,fantasycalc_cross_id,approved,2026-07-18
PRC-ac33eee8-345a-4fd5-950f-252c18094b23,fleaflicker,15540,Justin Jefferson,WR,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-69396da1-b167-46c1-b037-228419af1e1e,fleaflicker,15544,Jerry Jeudy,WR,CLE,fantasycalc_cross_id,approved,2026-07-18
PRC-5b34ca76-3596-4da3-ad64-10b9e9eb556b,fleaflicker,15555,J.K. Dobbins,RB,DEN,fantasycalc_cross_id,approved,2026-07-18
PRC-949dce7a-8ae2-4058-a51e-0f409e4ee211,fleaflicker,15581,Jalen Hurts,QB,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-093bc7a1-c4d8-49f9-893b-9cd9881a0381,fleaflicker,15585,Tee Higgins,WR,CIN,fantasycalc_cross_id,approved,2026-07-18
PRC-a49cc040-b6ea-4217-ab91-0f2df0d8aa7c,fleaflicker,15601,D'Andre Swift,RB,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-e8712efe-7676-4efe-8130-3dc34dd0485f,fleaflicker,15603,Michael Pittman,WR,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-8fd99950-d4bd-487c-80fa-ead3c4b8b781,fleaflicker,15604,Jonathan Taylor,RB,IND,fantasycalc_cross_id,approved,2026-07-18
PRC-8c0a48c5-09ba-462b-826f-29fe91462b12,fleaflicker,15751,Jauan Jennings,WR,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-b3d8e04c-84e4-47e8-96b5-fd2ac7e5809a,fleaflicker,15904,Rico Dowdle,RB,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-22546847-369a-4554-bff0-dda897f2066a,fleaflicker,16036,Juwan Johnson,TE,NO,fantasycalc_cross_id,approved,2026-07-18
PRC-5d709f28-7680-4643-a156-0799cf8bb0ba,fleaflicker,16236,Jaylen Waddle,WR,DEN,fantasycalc_cross_id,approved,2026-07-18
PRC-4b2d376e-2d2c-4e73-b1fd-80fb10c14c6d,fleaflicker,16241,Travis Etienne,RB,NO,fantasycalc_cross_id,approved,2026-07-18
PRC-00b8bd2f-806d-490a-b547-2d5e44f7dc5a,fleaflicker,16242,Trevor Lawrence,QB,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-d2f26482-2d7a-4a8c-83a5-c92219dbae9b,fleaflicker,16250,Ja'Marr Chase,WR,CIN,fantasycalc_cross_id,approved,2026-07-18
PRC-14289f24-ef26-4948-a95f-21e91bc09d04,fleaflicker,16253,DeVonta Smith,WR,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-5dc1d758-ea44-4fb0-a73b-75e3710e7bee,fleaflicker,16256,Kyle Pitts,TE,ATL,fantasycalc_cross_id,approved,2026-07-18
PRC-cb28f54f-1af5-4f22-a8b1-f1a752db2869,fleaflicker,16281,Nico Collins,WR,HOU,fantasycalc_cross_id,approved,2026-07-18
PRC-5cee3348-b784-4e95-a61e-1c7b5e1c8b0e,fleaflicker,16282,Javonte Williams,RB,DAL,fantasycalc_cross_id,approved,2026-07-18
PRC-34872526-2ed2-4b99-b31f-1cb736d6c5a0,fleaflicker,16339,Rhamondre Stevenson,RB,NE,fantasycalc_cross_id,approved,2026-07-18
PRC-c7bbcd92-ae09-4e69-b9c9-38b106d543e9,fleaflicker,16361,Chuba Hubbard,RB,CAR,fantasycalc_cross_id,approved,2026-07-18
PRC-ebc82bc3-b709-4ccd-9272-a4ae4013d82b,fleaflicker,16373,Amon-Ra St. Brown,WR,DET,fantasycalc_cross_id,approved,2026-07-18
PRC-b141d408-e095-4c20-bdf0-619200a53322,fleaflicker,16480,Kenneth Gainwell,RB,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-fe4a41de-2794-480e-8bcd-02bce67d853a,fleaflicker,16798,Garrett Wilson,WR,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-5397d0bc-c069-44d5-afee-2574e9a3c596,fleaflicker,16823,Drake London,WR,ATL,fantasycalc_cross_id,approved,2026-07-18
PRC-40aac82e-e773-4b6e-b045-a4288547aafc,fleaflicker,16824,Chris Olave,WR,NO,fantasycalc_cross_id,approved,2026-07-18
PRC-ae9ca9db-01e7-482e-ba21-da6d9c1268c6,fleaflicker,16830,Jameson Williams,WR,DET,fantasycalc_cross_id,approved,2026-07-18
PRC-a3501442-3f19-47ff-a788-6d4a81b2f7ec,fleaflicker,16834,Breece Hall,RB,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-62658d0f-927d-4440-9aac-f8d1fe825de9,fleaflicker,16839,James Cook,RB,BUF,fantasycalc_cross_id,approved,2026-07-18
PRC-f1651d66-faaf-4908-b172-28f07cf6d14b,fleaflicker,16842,Alec Pierce,WR,IND,fantasycalc_cross_id,approved,2026-07-18
PRC-f96d76d4-d030-4e8f-95e4-a435de26cd49,fleaflicker,16845,Malik Willis,QB,MIA,fantasycalc_cross_id,approved,2026-07-18
PRC-ff5afe4a-84e6-4f54-888b-cff365b5fd81,fleaflicker,16859,George Pickens,WR,DAL,fantasycalc_cross_id,approved,2026-07-18
PRC-f4834e85-c009-4d16-b8f9-76b35c3ce3e4,fleaflicker,16869,Wan'Dale Robinson,WR,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-b7cdfa1c-3604-42b9-a89c-adaa2ca1d599,fleaflicker,16875,Brian Robinson,RB,ATL,fantasycalc_cross_id,approved,2026-07-18
PRC-1f4ce1d0-e102-40d0-b197-e77e1272c80d,fleaflicker,16882,Rachaad White,RB,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-8f77d530-c06b-4a86-a3bc-88a4818ba0ca,fleaflicker,16890,Kenneth Walker,RB,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-cc01aa3d-67ed-477d-8337-fe9d3fe1872c,fleaflicker,16895,Trey McBride,TE,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-7db979d5-dfec-4722-9fc2-a7694b70e174,fleaflicker,16896,Christian Watson,WR,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-195d234c-071e-4e37-ad16-387ef9eecddd,fleaflicker,16912,Chig Okonkwo,TE,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-f52ae80c-8cad-4303-b913-161dfdebbef7,fleaflicker,16927,Isaiah Likely,TE,NYG,fantasycalc_cross_id,approved,2026-07-18
PRC-ed710f89-e324-443b-b5b8-63443089ad1e,fleaflicker,16933,Jake Ferguson,TE,DAL,fantasycalc_cross_id,approved,2026-07-18
PRC-2ecccdba-763b-42c5-8bd0-2d36d20b244f,fleaflicker,16937,Cade Otton,TE,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-e14fb1e1-3dc6-4afb-af22-2564c26edc31,fleaflicker,16941,Romeo Doubs,WR,NE,fantasycalc_cross_id,approved,2026-07-18
PRC-8e1bbee2-718f-4217-adbf-b606cf0319b6,fleaflicker,16947,Khalil Shakir,WR,BUF,fantasycalc_cross_id,approved,2026-07-18
PRC-45e2363f-43df-4acc-93a2-59bc29a239a3,fleaflicker,16993,Tyler Allgeier,RB,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-c87164f3-9de2-4e47-a64b-f5e04cdf69b1,fleaflicker,17004,Kyren Williams,RB,LAR,fantasycalc_cross_id,approved,2026-07-18
PRC-767bfe0a-0d5c-47a6-9d93-8b5768e8d26a,fleaflicker,17018,Jalen Nailor,WR,LV,fantasycalc_cross_id,approved,2026-07-18
PRC-20ae359a-2499-427e-885a-cdbafcfa7f4a,fleaflicker,17029,Isiah Pacheco,RB,DET,fantasycalc_cross_id,approved,2026-07-18
PRC-aa33f6c7-17f8-4c38-b96e-a49ec731c56d,fleaflicker,17045,Brock Purdy,QB,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-c75ed9ff-bafe-4ac0-b1cc-c41c14c5299d,fleaflicker,17137,Jaylen Warren,RB,PIT,fantasycalc_cross_id,approved,2026-07-18
PRC-7d4e12c2-b05a-482f-957b-07040a5b3646,fleaflicker,17167,Jordan Mason,RB,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-4270f690-068b-4457-8b42-20ae0d913d24,fleaflicker,17243,Rashid Shaheed,WR,SEA,fantasycalc_cross_id,approved,2026-07-18
PRC-90cb91aa-3ee6-45f5-8236-234cc5f0b66d,fleaflicker,17585,Dalton Kincaid,TE,BUF,fantasycalc_cross_id,approved,2026-07-18
PRC-38cd64e1-2251-4103-af82-ea160c59f5f9,fleaflicker,17589,C.J. Stroud,QB,HOU,fantasycalc_cross_id,approved,2026-07-18
PRC-fab0cefa-6c31-4fc7-9ddf-f5de37bf6a11,fleaflicker,17593,Quentin Johnston,WR,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-0225330b-67f5-4e53-b16e-76bc216256fc,fleaflicker,17595,Zay Flowers,WR,BAL,fantasycalc_cross_id,approved,2026-07-18
PRC-5c454ee0-80e3-4cf7-a792-fc0929555e87,fleaflicker,17602,Bryce Young,QB,CAR,fantasycalc_cross_id,approved,2026-07-18
PRC-3049022c-8c89-49d3-81d5-ebe6802b7d6c,fleaflicker,17603,Bijan Robinson,RB,ATL,fantasycalc_cross_id,approved,2026-07-18
PRC-a37836d6-2727-4b87-a496-5e72038b7390,fleaflicker,17606,Jaxon Smith-Njigba,WR,SEA,fantasycalc_cross_id,approved,2026-07-18
PRC-f826d660-597d-4bc1-9e45-d4414ddfb40b,fleaflicker,17612,Jahmyr Gibbs,RB,DET,fantasycalc_cross_id,approved,2026-07-18
PRC-b09f34ab-1104-4dda-961c-399fbba986d1,fleaflicker,17613,Jordan Addison,WR,MIN,fantasycalc_cross_id,approved,2026-07-18
PRC-f3788fd3-0e00-4121-bf5a-ae24a130be72,fleaflicker,17617,De'Von Achane,RB,MIA,fantasycalc_cross_id,approved,2026-07-18
PRC-8053989d-aa5c-4b28-8d27-139599e85e3f,fleaflicker,17622,Josh Downs,WR,IND,fantasycalc_cross_id,approved,2026-07-18
PRC-1c59fcae-0547-44d4-87da-309674b687db,fleaflicker,17624,Tyjae Spears,RB,TEN,fantasycalc_cross_id,approved,2026-07-18
PRC-d8070058-3007-42e3-9f9d-22b9920d210a,fleaflicker,17625,Tank Bigsby,RB,PHI,fantasycalc_cross_id,approved,2026-07-18
PRC-be3b11fa-4908-4492-959d-382c8bacdb34,fleaflicker,17626,Brenton Strange,TE,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-be88017b-cc4a-4b37-925d-755cd86b7f6f,fleaflicker,17627,Tank Dell,WR,HOU,fantasycalc_cross_id,approved,2026-07-18
PRC-b22b3c04-62e6-4896-9616-a82345bedf2e,fleaflicker,17633,Rashee Rice,WR,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-c72f20d1-7503-45fd-b879-c465fc8307d7,fleaflicker,17667,Zach Charbonnet,RB,SEA,fantasycalc_cross_id,approved,2026-07-18
PRC-ea05293f-2fc2-4cdc-a1b4-554fed131ce7,fleaflicker,17671,Michael Wilson,WR,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-2ff32806-dffe-4723-9fc5-84752111db0c,fleaflicker,17674,Jayden Reed,WR,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-a682ffd2-d1c4-408b-9d61-9c67b0e45e85,fleaflicker,17675,Tucker Kraft,TE,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-f0b4abe0-fc99-4122-b58a-be87cdc17826,fleaflicker,17681,Sam LaPorta,TE,DET,fantasycalc_cross_id,approved,2026-07-18
PRC-2518283b-e4d6-4bb3-b4ac-5b61877d1cb8,fleaflicker,17738,Parker Washington,WR,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-a81db1b2-bfa5-4772-a1b2-3f2c2110fe98,fleaflicker,17756,Chase Brown,RB,CIN,fantasycalc_cross_id,approved,2026-07-18
PRC-b5bbb1ff-41a5-4bf1-aef1-459f497cf35c,fleaflicker,17762,Chris Rodriguez,RB,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-f3d93403-c917-45f3-ab38-0c2dac319d98,fleaflicker,17779,Puka Nacua,WR,LAR,fantasycalc_cross_id,approved,2026-07-18
PRC-ca7121d8-cbb8-4594-b4f6-e05f1ebc3dbe,fleaflicker,18174,Keaton Mitchell,RB,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-82c26459-dac9-4a1b-ae9d-2a2269093890,fleaflicker,18357,Drake Maye,QB,NE,fantasycalc_cross_id,approved,2026-07-18
PRC-f66ec069-d1b2-474e-8e7a-30855d98f862,fleaflicker,18361,Brian Thomas,WR,JAX,fantasycalc_cross_id,approved,2026-07-18
PRC-e01c57bc-1567-41bd-b497-2da8e0145c7f,fleaflicker,18362,Bo Nix,QB,DEN,fantasycalc_cross_id,approved,2026-07-18
PRC-e880b7fa-a612-4235-bb53-df5bb96abf1e,fleaflicker,18363,Xavier Worthy,WR,KC,fantasycalc_cross_id,approved,2026-07-18
PRC-589915e2-e3fa-4e4f-bc7f-8b1193360f1d,fleaflicker,18364,Brock Bowers,TE,LV,fantasycalc_cross_id,approved,2026-07-18
PRC-ce38207d-b361-45c9-b341-97ab036756a6,fleaflicker,18369,Malik Nabers,WR,NYG,fantasycalc_cross_id,approved,2026-07-18
PRC-7b578633-c48e-4348-abc0-6cb3a9b1a342,fleaflicker,18372,Jayden Daniels,QB,WAS,fantasycalc_cross_id,approved,2026-07-18
PRC-8bbc434e-781b-4074-9ff6-7466f86a3e2f,fleaflicker,18377,Ricky Pearsall,WR,SF,fantasycalc_cross_id,approved,2026-07-18
PRC-136b6c34-2e61-4669-a8cf-ba3fe502f06e,fleaflicker,18381,Marvin Harrison Jr,WR,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-2c0d2abc-9158-4e47-a64e-ea8acb6a49b2,fleaflicker,18383,Caleb Williams,QB,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-25abe7cb-a8ad-4347-b006-2dd86d88ff42,fleaflicker,18384,Rome Odunze,WR,CHI,fantasycalc_cross_id,approved,2026-07-18
PRC-2b0e9865-c02d-43fe-ad01-8dda6ef4ddeb,fleaflicker,18395,Adonai Mitchell,WR,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-d82b627e-e9ab-4106-9c45-1279dbb40e86,fleaflicker,18407,Ladd McConkey,WR,LAC,fantasycalc_cross_id,approved,2026-07-18
PRC-1e2671cf-2e65-4559-82fb-92cf4bb2a1fd,fleaflicker,18430,Jonathon Brooks,RB,CAR,fantasycalc_cross_id,approved,2026-07-18
PRC-99dab9b0-6d0e-4baf-9683-6254dbf0bf76,fleaflicker,18435,Jalen McMillan,WR,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-7bbef235-45db-44b1-9528-11643aafee74,fleaflicker,18441,Blake Corum,RB,LAR,fantasycalc_cross_id,approved,2026-07-18
PRC-1f245a3b-2e5f-4b08-a6db-d36559995ec7,fleaflicker,18442,Trey Benson,RB,ARI,fantasycalc_cross_id,approved,2026-07-18
PRC-4b41d37c-f920-4e65-a7ec-6cab62654d49,fleaflicker,18449,MarShawn Lloyd,RB,GB,fantasycalc_cross_id,approved,2026-07-18
PRC-e4705f8f-2fe0-415a-bb4d-4e278b939218,fleaflicker,18456,Braelon Allen,RB,NYJ,fantasycalc_cross_id,approved,2026-07-18
PRC-a97f258b-6560-48de-9fe5-43f61051c0d2,fleaflicker,18460,Ray Davis,RB,BUF,fantasycalc_cross_id,approved,2026-07-18
PRC-8f296818-318c-4799-aa8d-b5163fefb98a,fleaflicker,18479,Bucky Irving,RB,TB,fantasycalc_cross_id,approved,2026-07-18
PRC-6b9bf31f-d190-4da4-ab55-55632943a66d,fleaflicker,18484,AJ Barner,TE,SEA,fantasycalc_cross_id,approved,2026-07-18
